"ID.Incidente","Fecha.Incidente","Hora.Incidente","Colonia","Latitud.Emergencia","Longitud.Emergencia","Categoría","Delito./.Emergencia","Género"
"30904",45726,0.900706018518519,"OMITLAN DE JUAREZ CENTRO",20.0052360029478,-98.6143235085951,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"30503",45809,0.0600231481481481,"SANTA MARIA ASUNCION",20.0223019114947,-98.5006870515018,"SEGURIDAD","VIOLENCIA FAMILIAR","Masculino"
"30307",45942,0.835868055555556,"ZENTHE",20.1209046066621,-99.1009060677599,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"30503",46003,0.79275462962963,"EL PEDREGAL",19.8413849860374,-99.0983399170112,"SEGURIDAD","VIOLENCIA FAMILIAR","Masculino"
"30310",45935,0.664780092592593,"EL SAUCILLO",20.1141347727176,-98.6283827991439,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Femenino"
"30904",45995,0.557453703703704,"VALLE DE SAN JAVIER",20.2140706310288,-98.7083265805333,"SEGURIDAD","PERSONA SOSPECHOSA","Sin Especificar"
"50301",46017,0.491006944444444,"PACHUQUILLA",19.9480920541589,-98.7206393340637,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"10207",45686,0.975636574074074,"LA AMISTAD",19.9366710994625,-99.320045518364,"MEDICO","HEMORRAGIA","Femenino"
"30904",45712,0.968865740740741,"FRACCIONAMIENTO MIGUEL HIDALGO",19.8772982860893,-99.1336268707142,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"30309",45822,0.548252314814815,"VENTA PRIETA",20.0184113406787,-98.71676257775,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Sin Especificar"
"30907",45865,0.707592592592593,"CRISOL",20.121899020978,-98.9119764984597,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"31112",45723,0.438553240740741,"LA CRUZ DE ZOCUITECO",20.9738817276458,-98.2571756634986,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"30907",45873,0.0327777777777778,"MORELOS 1A SECCION",20.0686498278801,-98.6905881389854,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30307",45735,0.668229166666667,"EL SABINO",20.6988738754089,-99.4252708661041,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"30502",45732,0.751006944444445,"HACIENDA MARGARITA",19.8045435629601,-98.7425596498211,"SEGURIDAD","VIOLENCIA DE PAREJA","Femenino"
"30401",45731,0.16619212962963,"HUEHUETLA CENTRO",20.5253467828133,-98.1772187253131,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30309",45819,0.672604166666667,"REVOLUCION",20.1646368839512,-98.8037406698236,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Sin Especificar"
"30307",45822,0.0389467592592593,"ROJO GOMEZ",19.7937665518539,-98.5805153405533,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Femenino"
"30306",45743,0.32025462962963,"MORELOS 1A SECCION",20.1325503937465,-98.7023833109236,"SEGURIDAD","VEHÍCULO EN HUIDA","Masculino"
"30202",45773,0.984236111111111,"EL REFUGIO (SALITRERA)",20.1794796016098,-99.2248366527576,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Sin Especificar"
"10317",45857,0.0475,"SAN MIGUEL ACAMBAY",20.341048437281,-98.9487374406941,"MEDICO","FALLECIDO DE CAUSA NATURAL","Femenino"
"30904",45768,0.080162037037037,"TLATZINTLA",20.1242368602777,-98.3143762689422,"SEGURIDAD","PERSONA SOSPECHOSA","Sin Especificar"
"30502",45941,0.705590277777778,"2 DE AGOSTO",20.0931233804766,-98.2698466437371,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"30414",45998,0.356724537037037,"CHILILIAPA",20.7807784112939,-98.7263374030949,"SEGURIDAD","ROBO A CASA HABITACIÓN SIN VIOLENCIA","Masculino"
"50301",45742,0.295833333333333,"REVOLUCION",19.9665683972124,-98.5996719410808,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"31112",45878,0.66974537037037,"LA PROVIDENCIA SIGLO XXI",20.0806966882256,-98.758321824251,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"30504",46012,0.722164351851852,"EL ORO",20.3812084479223,-99.2512183472582,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA FAMILIA","Sin Especificar"
"31102",45814,0.673854166666667,"LOMAS DE VISTA HERMOSA",20.0871242900905,-98.6558689469562,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Femenino"
"30310",45734,0.39837962962963,"BOULEVARES DE SAN FRANCISCO",20.2074888409103,-98.8454483482406,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"30308",45885,0.517395833333333,"TLAMIMILOLPA",20.2045657789671,-98.1290006709472,"SEGURIDAD","VEHÍCULO DESCOMPUESTO","Sin Especificar"
"30907",45926,0.910358796296296,"IMPULSOR SECTOR PRIMARIO",20.1319103923512,-98.6980142822078,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"31112",45703,0.902349537037037,"CENTRO 1 ER. CUADRO",19.979942296393,-98.5723737373837,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Masculino"
"10307",45991,0.00331018518518519,"TEZOQUIPA",20.1877203481697,-99.4523514709851,"MEDICO","CONVULSIONES","Sin Especificar"
"30503",45804,0.924363425925926,"LA RAZA",20.2044779279786,-98.6903184004607,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"30502",45870,0.818518518518519,"NANTZHA",20.1481880332227,-99.3216923894012,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"50301",45788,0.535821759259259,"TAXHUADA",20.3548450382764,-99.2148226527421,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30907",46007,0.927280092592593,"PUERTO MEXICO",20.1782780959072,-99.1251382311757,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"10104",45687,0.7959375,"DEL VALLE",20.2196089942341,-98.963928949266,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Masculino"
"31002",45968,0.63130787037037,"JALTEPEC",19.9773587640241,-98.5183689122161,"SEGURIDAD","AMENAZA","Femenino"
"30401",45883,0.291689814814815,"CESPEDES REFORMA",20.1238703487467,-98.711111699348,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"30307",45739,0.71724537037037,"PERIODISTA",20.2593156765125,-98.7436508847481,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Femenino"
"30310",45891,0.7134375,"CUIXTITLA",20.0131245533521,-99.1095925308951,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"30309",46007,0.338032407407407,"VENTA PRIETA",20.1522144846184,-98.6086041334927,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Masculino"
"30307",45822,0.559918981481481,"REAL DE LA PLATA",20.1180531518484,-98.7906855106813,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"10103",45947,0.943506944444444,"LOS TIGRES",20.1055587467391,-99.3172080767632,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Masculino"
"10307",45766,0.796805555555556,"CENTRO APAN",19.5918038675367,-98.4600550734865,"MEDICO","CONVULSIONES","Sin Especificar"
"30307",45677,0.74912037037037,"PIRACANTOS",20.0913488966149,-98.8670951234114,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Femenino"
"30401",45778,0.0548148148148148,"FRANCISCO VILLA",19.8900681592722,-98.4607343688365,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"30907",45960,0.462650462962963,"CIUDAD DE LOS NIÑOS",20.1490146623919,-98.8886002832273,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"10104",45866,0.778402777777778,"SAN PEDRO NOPANCALCO",20.1977747249893,-98.7843752715936,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Masculino"
"10103",45908,0.406631944444444,"DOS CERROS",20.348697551605,-99.2023374372313,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Sin Especificar"
"30502",45715,0.0727777777777778,"LOS HEROES TIZAYUCA",19.933677890747,-99.0924954927334,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"10204",45892,0.0537615740740741,"VILLA MILAGROS",19.6716703372617,-98.9433508235042,"MEDICO","CAÍDA","Femenino"
"30307",45702,0.0475231481481481,"EL SALITRE",20.16409209849,-99.0490892792824,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Femenino"
"30310",45891,0.797152777777778,"MAESTRANZA",20.2598985765391,-98.8258916705859,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"30903",45728,0.531863425925926,"SAN NICOLAS CEBOLLETAS",20.1664886942562,-98.1183910402582,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Femenino"
"30309",46006,0.622013888888889,"NACOZARI",19.9216885820047,-98.8979448221791,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Sin Especificar"
"10305",46012,0.0568402777777778,"EMILIANO ZAPATA",19.7951154524704,-98.9895868556269,"MEDICO","DIFICULTAD RESPIRATORIA / URGENCIA RESPIRATORIA","Femenino"
"30310",45783,0.79337962962963,"LAS PALMITAS",20.1609968308816,-98.8395591918545,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"30904",45670,0.893726851851852,"DOCTORES",20.2083651100007,-98.8353364365063,"SEGURIDAD","PERSONA SOSPECHOSA","Sin Especificar"
"30904",45831,0.968472222222222,"20 DE NOVIEMBRE",20.1431570250839,-99.0393075413428,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"30907",45973,0.168298611111111,"CENTRO 1 ER. CUADRO",19.9935178386672,-98.3195182798899,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"50105",45749,0.992881944444445,"LA ESCONDIDA",20.1470241248819,-98.40183326792,"ASISTENCIA","RUIDO EXCESIVO","Femenino"
"50301",45876,0.0502199074074074,"TLALMINULPA",20.1847278711023,-99.275008121455,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"30708",45900,0.351076388888889,"HACIENDA SAN LUNES",20.1321536217829,-98.6838744222606,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA LIBERTAD Y LA SEGURIDAD SEXUAL","Femenino"
"50301",45870,0.453333333333333,"CUAUTEPEC DE HINOJOSA CENTRO",20.1803364710048,-98.323688355788,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"20404",45926,0.6059375,"EPAZOYUCAN CENTRO",19.870747165493,-98.5026719916588,"PROTECCIÓN CIVIL","OTROS RESCATES","Masculino"
"31113",45808,0.544166666666667,"GUADALUPE 1RA SECCION",20.2909381003982,-98.4588676883063,"SEGURIDAD","PERSONA EXHIBICIONISTA","Femenino"
"30102",46003,0.711261574074074,"LOS TUZOS",19.9378424696483,-98.8168829341646,"SEGURIDAD","OBJETO SOSPECHOSO O PELIGROSO","Masculino"
"31105",45760,0.71244212962963,"SAN CAYETANO EL BORDO",20.0957365954285,-98.5487474950569,"SEGURIDAD","CONSUMO DE DROGAS EN VÍA PÚBLICA","Femenino"
"30401",45962,0.979583333333333,"NIÑOS HEROES",20.0902796752981,-99.0153121591205,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"50301",45982,0.786284722222222,"SIN COLONIA",20.1682019525547,-98.7574169047,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30903",45816,0.605104166666667,"PASEOS DE LA PRADERA",19.9549587577167,-99.4313740847288,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Masculino"
"30401",45790,0.240196759259259,"COSCOTITLAN",20.2028940188063,-98.6539056858114,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30904",45899,0.0660416666666667,"HUALULA (SAN JUAN HUALULA)",20.9203107519265,-98.8544351542008,"SEGURIDAD","PERSONA SOSPECHOSA","Masculino"
"31102",45916,0.835810185185185,"CARBONERAS",20.0312778424569,-98.6962382529229,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Femenino"
"30401",45949,0.00962962962962963,"EL CALVARIO",20.2816078061202,-99.6434225059732,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"10307",45795,0.975439814814815,"HACIENDAS DE TIZAYUCA",19.7172441171751,-99.0466726822913,"MEDICO","CONVULSIONES","Masculino"
"20108",45758,0.620474537037037,"COLONIAL",20.1496709183496,-98.7722901311097,"PROTECCIÓN CIVIL","FUGAS Y DERRAMES DE SUSTANCIAS QUÍMICAS","Femenino"
"20311",46018,0.556678240740741,"ARBOLEDAS DE SAN JAVIER 2DA SECCION",19.9357535766798,-98.7201715800323,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Masculino"
"50301",45863,0.810324074074074,"SIN COLONIA",20.0586754802233,-98.9130274821861,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"30502",45982,0.558472222222222,"PIRACANTOS",20.1379290335116,-98.8997155312211,"SEGURIDAD","VIOLENCIA DE PAREJA","Masculino"
"50301",45722,0.968854166666667,"VALLE VERDE",20.3687202931727,-98.4653801182162,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30430",45769,0.507384259259259,"GRUTAS DE TOLANTONGO",20.6643928634459,-99.0077803942571,"SEGURIDAD","ROBO DE VEHÍCULO PARTICULAR SIN VIOLENCIA","Masculino"
"50102",45925,0.219166666666667,"INDEPENDENCIA",20.1407285817845,-98.5551613207644,"ASISTENCIA","TENTATIVA DE ROBO","Masculino"
"30907",45683,0.0223842592592593,"LA NUEVA ESPERANZA",20.124534068811,-98.6167923749805,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"31101",45934,0.864351851851852,"SIN COLONIA",21.015616564491,-98.4027798855141,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Masculino"
"10301",45841,0.185532407407407,"LAZARO CARDENAS",20.0449036112771,-98.794310426536,"MEDICO","TRABAJO DE PARTO","Masculino"
"31104",45780,0.091087962962963,"ACAYUCA",20.0330878264245,-98.9112912015824,"SEGURIDAD","CONSUMO DE ALCOHOL EN VÍA PÚBLICA","Femenino"
"30309",45830,0.865833333333333,"EL PEDREGAL DE SAN JOSE",20.0943475624069,-98.3956925955561,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Masculino"
"30401",45807,0.980381944444445,"FELIPE ANGELES",20.1822565096017,-98.7321919969681,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"30401",45980,0.848969907407407,"SANTIAGO DE ANAYA CENTRO",20.396781192541,-98.9079293334861,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"30422",45705,0.633391203703704,"ROJO GOMEZ",20.0854716686379,-98.9648372686429,"SEGURIDAD","ROBO A TRANSEÚNTE SIN VIOLENCIA","Masculino"
"10220",45982,0.204328703703704,"TULIPANES",20.0951618805042,-98.8797438628405,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Femenino"
"10107",46018,0.320960648148148,"CONSTITUCION",20.1133140167858,-98.6126841061734,"MEDICO","ACCIDENTE MÚLTIPLE CON LESIONADOS","Masculino"
"31010",45825,0.578564814814815,"NUEVO SAN JUAN",20.1704936275267,-98.2143361513252,"SEGURIDAD","TALA ILEGAL","Sin Especificar"
"30302",45801,0.812581018518519,"BENITO JUAREZ",19.7575129502877,-98.7996675362558,"SEGURIDAD","ARRANCONES O CARRERAS DE VEHÍCULOS","Masculino"
"30401",45920,0.460266203703704,"SAN JOSE CALTENGO",20.1273261234989,-98.3017068088774,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30502",45730,0.305451388888889,"SAN JOSE CALTENGO",20.0053168178201,-98.3464494123693,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"30503",45965,0.774652777777778,"EL CARMEN",20.1254486034267,-99.1738380057204,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"30308",45870,0.505740740740741,"SANTA CRUZ",19.8013811146132,-98.7869328248545,"SEGURIDAD","VEHÍCULO DESCOMPUESTO","Sin Especificar"
"20311",45747,0.910960648148148,"SANTIAGO TLAPACOYA CENTRO",20.2807850467592,-98.7666265281269,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Sin Especificar"
"50301",45852,0.424988425925926,"EMILIANO ZAPATA",19.9794567506222,-98.9946103506005,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"30703",45694,0.975266203703704,"PASEOS DE CHAVARRIA",20.0339904719838,-98.688348416772,"SEGURIDAD","ATAQUES AL PUDOR","Femenino"
"50301",45874,0.584861111111111,"20 DE NOVIEMBRE",19.8013359688429,-98.5429137019161,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"31001",45817,0.613587962962963,"PASEOS DE LA PLATA",20.0476256746355,-98.8319921592522,"SEGURIDAD","ALLANAMIENTO DE MORADA","Masculino"
"30307",45869,0.90087962962963,"FRAILES",19.7681213004554,-98.5335653709146,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Sin Especificar"
"31001",46022,0.993634259259259,"ISSSTE",19.918411071288,-98.8219307111934,"SEGURIDAD","ALLANAMIENTO DE MORADA","Femenino"
"31102",45947,0.762002314814815,"CENTRO PACHUCA DE SOTO",20.0756396118891,-98.5671631452879,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Masculino"
"10103",46013,0.848773148148148,"CONEJOS TERCERA SECCION",20.0472184489401,-99.0618132589532,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Masculino"
"40110",45867,0.753865740740741,"EX-HACIENDA DE COSCOTITLAN",19.9006515502051,-98.7271548970802,"SERVICIOS PÚBLICOS","VIALIDAD EN MAL ESTADO","Masculino"
"31001",46021,0.0839236111111111,"FRANCISCO I MADERO",20.0794653958298,-98.3923839698676,"SEGURIDAD","ALLANAMIENTO DE MORADA","Femenino"
"30202",45977,0.0590162037037037,"ZOTOLTEPEC",20.4989847509674,-98.9180209250588,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Masculino"
"50305",45715,0.0366550925925926,"FRACCIONAMIENTO LA CRUZ",20.0563056880409,-98.716629018823,"ASISTENCIA","SOLICITUD DE RONDÍN","Sin Especificar"
"30907",45839,0.949710648148148,"BOCAMIÑO",20.3896357331544,-99.2022758967525,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30446",45937,0.75306712962963,"LA ESPERANZA",20.1797284435652,-98.4061659634396,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Sin Especificar"
"20311",46022,0.623252314814815,"SANTIAGO TEZONTLALE",20.0178642439648,-99.1961140448074,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"20210",45831,0.452199074074074,"REAL DEL VALLE",20.3189282832781,-98.7882221258995,"PROTECCIÓN CIVIL","ÁRBOL CAÍDO O POR CAER","Masculino"
"31105",45710,0.508969907407407,"CENTRO PACHUCA DE SOTO",20.2149646291901,-98.6354758784656,"SEGURIDAD","CONSUMO DE DROGAS EN VÍA PÚBLICA","Sin Especificar"
"30204",45969,0.683506944444445,"CUAUHTEMOC",20.121616940773,-99.4342696477973,"SEGURIDAD","PORTACIÓN DE ARMAS O CARTUCHOS","Sin Especificar"
"10202",46005,0.50619212962963,"PASEOS DE CHAVARRIA",20.0114520061735,-98.7194148370799,"MEDICO","AMPUTACIÓN","Femenino"
"30305",45854,0.655902777777778,"PACHUQUILLA",20.2087126305986,-98.6450850463201,"SEGURIDAD","VEHÍCULO A EXCESO DE VELOCIDAD","Sin Especificar"
"30611",45821,0.693912037037037,"LA LLAVE",20.75337915629,-99.2127696238987,"SEGURIDAD","NOTIFICACIÓN DE CIBER INCIDENTE","Femenino"
"31101",45783,0.860821759259259,"VENTA PRIETA",20.1746117653258,-98.7268757437027,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Sin Especificar"
"31112",45984,0.0751736111111111,"SAN IDELFONSO",20.1197884459525,-99.3023982800841,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Sin Especificar"
"50102",45867,0.946793981481481,"SAN NICOLAS EL CHICO",20.0693533795559,-98.3672026804003,"ASISTENCIA","TENTATIVA DE ROBO","Sin Especificar"
"31104",45740,0.84818287037037,"SANTA MARIA MATILDE",20.0419133029418,-98.7629317810495,"SEGURIDAD","CONSUMO DE ALCOHOL EN VÍA PÚBLICA","Femenino"
"30306",45938,0.787199074074074,"EX-HACIENDA DE COSCOTITLAN",19.9340316777354,-98.8061269315732,"SEGURIDAD","VEHÍCULO EN HUIDA","Masculino"
"10308",45755,0.623402777777778,"SAN PEDRO NOPANCALCO",20.1574228645273,-98.7030505211682,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Femenino"
"10220",45762,0.897986111111111,"DON ANTONIO",19.883265080824,-98.9870114462004,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Masculino"
"30504",45756,0.393090277777778,"PASEOS DE LA PRADERA",19.7463607432898,-99.2588279107812,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA FAMILIA","Femenino"
"31112",45703,0.217627314814815,"EX-HACIENDA DE COSCOTITLAN",20.0581159968643,-98.5611230704216,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Sin Especificar"
"10310",45665,0.145138888888889,"11 DE JULIO 3A SECCION",19.9628598690414,-98.6166282332287,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Sin Especificar"
"30503",45960,0.0997569444444444,"EL MANDHO",20.4238868509881,-99.2332210962682,"SEGURIDAD","VIOLENCIA FAMILIAR","Sin Especificar"
"10305",45902,0.999074074074074,"SANTO TOMAS",19.8693135851569,-98.4640622494515,"MEDICO","DIFICULTAD RESPIRATORIA / URGENCIA RESPIRATORIA","Sin Especificar"
"20311",45782,0.911030092592593,"HUAPALCALCO",20.1475692554015,-98.4011771492601,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Masculino"
"30205",46016,0.0133796296296296,"LINDAVISTA",20.1979994222296,-98.3756353759862,"SEGURIDAD","DETONACIÓN DE COHETES O FUEGOS ARTIFICIALES","Masculino"
"30904",46009,0.439641203703704,"BOSQUES DE SANTIAGO",20.1254402805174,-98.538697005168,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"20404",45972,0.553680555555556,"CENTRO PACHUCA DE SOTO",20.1789363514311,-98.733926486755,"PROTECCIÓN CIVIL","OTROS RESCATES","Masculino"
"50203",45777,0.0543634259259259,"PLAZA VIEJA",19.7102057193624,-98.6449391981037,"ASISTENCIA","VEHÍCULO RECUPERADO","Femenino"
"20404",45937,0.883530092592593,"REAL DEL VALLE",20.185970565624,-98.6499680248386,"PROTECCIÓN CIVIL","OTROS RESCATES","Masculino"
"30904",45727,0.451053240740741,"EX-HACIENDA DE COSCOTITLAN",20.1646281020124,-98.5807797094171,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"30904",45975,0.801736111111111,"EL MANZANO",20.0922712298293,-98.5310790971492,"SEGURIDAD","PERSONA SOSPECHOSA","Masculino"
"50301",45997,0.709849537037037,"PASEOS DE LA PLATA",19.9667522619078,-98.901502397635,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30907",45986,0.326655092592593,"XOCHIHUACAN",19.8658183496537,-98.7330926471748,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30907",45814,0.565555555555556,"TIZAYUCA CENTRO",19.9944454305711,-99.0537214766526,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"50301",45921,0.609224537037037,"SIN COLONIA",21.1187589447897,-98.4993587799337,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"10220",45704,0.679722222222222,"CENTRO PACHUCA DE SOTO",20.0546219993631,-98.8416479796591,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Masculino"
"50301",45792,0.862418981481482,"SIN COLONIA",20.1960609020858,-98.5001879177477,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"30448",45937,0.872511574074074,"LA GLORIA",20.1714912636186,-98.4839850329724,"SEGURIDAD","ROBO DE COMBUSTIBLE","Masculino"
"31101",45727,0.8925,"20 DE NOVIEMBRE",20.0015133638736,-98.6598182569835,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Sin Especificar"
"30205",46016,0.508287037037037,"PLUTARCO ELIAS CALLES",20.1124618866007,-98.7545020309654,"SEGURIDAD","DETONACIÓN DE COHETES O FUEGOS ARTIFICIALES","Sin Especificar"
"50105",46019,0.0435416666666667,"SAN ANTONIO BUENOS AIRES",20.1769716914927,-98.6302219411742,"ASISTENCIA","RUIDO EXCESIVO","Femenino"
"30904",45674,0.206851851851852,"VICENTE GUERRERO",20.068671205953,-98.3239805740505,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"50102",45707,0.211539351851852,"CENTRO TULA DE ALLENDE",20.1513347021257,-99.4314972540069,"ASISTENCIA","TENTATIVA DE ROBO","Masculino"
"30503",45769,0.634479166666667,"PASEOS DE LA PRADERA",19.9108588892793,-99.3081082665065,"SEGURIDAD","VIOLENCIA FAMILIAR","Sin Especificar"
